machine_id,area_id,description_id,programmed_stop_id,minutes,hour,day_of_week
44837,4,22,3,525.0,6,5
30654,6,4,1,60.0,6,6
30654,4,22,2,45.0,7,6
30654,6,4,1,30.0,10,6
30654,4,22,3,245.0,11,6
30653,4,22,3,405.0,8,6
30652,6,4,1,60.0,15,6
30652,4,22,3,360.0,17,6
30651,2,3,1,20.0,6,6
30651,6,4,1,30.0,14,6
30650,2,3,1,15.0,6,6
30650,6,4,1,70.0,7,6
30650,6,4,1,30.0,14,6
30650,6,4,1,80.0,16,6
30650,5,19,1,16.0,19,6
30650,6,14,1,134.0,20,6
30664,2,3,1,15.0,6,6
30664,1,6,1,350.0,17,6
30665,2,3,1,15.0,6,6
30665,3,15,1,440.0,15,6
38597,4,22,2,90.0,6,6
38598,3,15,1,105.0,13,6
43857,4,22,2,345.0,14,6
43857,4,22,3,55.0,22,6
30665,3,15,1,245.0,11,2
30664,3,15,1,490.0,11,2
30664,1,6,1,10.0,20,2
30664,1,6,1,11.0,21,2
44837,4,1,2,490.0,6,2
43857,4,1,2,960.0,6,2
38598,2,3,1,27.0,6,2
38598,4,22,1,145.0,9,2
38598,4,1,3,300.0,18,2
38597,4,1,2,30.0,6,2
38597,4,22,1,150.0,9,2
30650,6,4,1,72.0,9,2
30650,6,4,1,96.0,15,2
30650,5,19,1,18.0,17,2
30650,5,19,1,29.0,19,2
30650,5,19,1,30.0,20,2
30650,4,1,3,54.0,22,2
30651,4,1,2,490.0,6,2
30652,4,1,2,490.0,6,2
30653,4,1,1,455.0,6,2
30654,4,1,2,480.0,6,2
30654,6,4,1,30.0,16,2
30654,4,1,1,40.0,17,2
30654,4,1,3,245.0,18,2
30665,2,3,1,18.0,6,3
30665,3,15,1,135.0,9,2
30665,1,6,1,18.0,16,2
30665,3,15,1,120.0,9,3
30665,1,6,1,18.0,16,3
30665,3,15,1,221.0,18,3
30665,1,6,1,9.0,22,3
30664,2,3,1,15.0,6,3
30664,3,15,1,135.0,9,3
30664,1,6,1,11.0,13,3
30664,1,6,1,16.0,14,3
30664,1,6,1,8.0,17,3
30664,1,6,1,14.0,22,3
45010,4,1,2,490.0,6,3
45010,4,1,3,280.0,18,3
44837,4,1,2,195.0,6,3
44836,4,1,2,515.0,6,3
43857,4,1,2,75.0,6,3
43857,4,22,1,650.0,10,3
38598,4,1,2,70.0,6,3
38598,4,1,3,340.0,9,3
38597,4,1,2,452.0,6,3
38596,4,1,2,130.0,6,3
38596,4,1,1,210.0,10,3
30650,4,1,2,300.0,6,3
30650,5,19,1,20.0,12,3
30650,6,4,1,78.0,14,3
30650,5,19,1,20.0,16,3
30650,5,19,1,28.0,17,3
30650,5,19,1,30.0,18,3
30650,4,1,3,190.0,19,3
30651,4,3,1,10.0,6,3
30651,6,4,1,40.0,10,3
30651,4,1,1,35.0,13,3
30651,4,1,1,280.0,15,3
30651,4,1,3,110.0,21,3
30652,4,1,2,495.0,6,3
30653,4,1,2,190.0,6,3
30665,3,15,1,165.0,8,4
30665,1,6,1,11.0,14,4
30665,1,6,1,24.0,15,4
30665,1,6,1,14.0,17,4
30665,1,6,1,22.0,20,4
30665,1,6,1,28.0,22,4
30664,1,6,1,9.0,6,4
30664,1,6,1,23.0,6,4
30664,1,18,1,17.0,7,4
30664,3,15,1,170.0,8,4
30664,1,6,1,207.0,16,4
30664,1,6,1,30.0,20,4
44837,4,1,2,500.0,6,3
44837,1,6,1,12.0,14,4
44836,4,1,2,480.0,6,4
43857,4,1,2,180.0,6,4
43857,4,1,3,170.0,12,4
38597,4,1,2,180.0,6,4
38597,4,1,3,212.0,11,4
38596,4,1,5,138.0,9,4
30650,6,13,1,90.0,6,4
30650,5,19,1,20.0,9,4
30650,5,19,1,18.0,12,4
30650,6,14,1,19.0,14,4
30650,6,4,1,141.0,14,4
30650,4,1,5,60.0,18,4
30650,5,19,1,28.0,19,4
30650,5,19,1,30.0,21,4
30651,3,15,1,14.0,9,4
30651,6,4,1,60.0,10,4
30651,4,1,3,440.0,15,4
30653,6,4,1,50.0,8,4
30653,4,1,3,130.0,13,4
30654,6,4,1,55.0,9,4
30654,6,4,1,76.0,12,4
30654,4,22,1,150.0,14,4
30654,4,1,3,212.0,19,4
30665,4,1,2,300.0,6,5
30665,1,6,1,60.0,12,5
30665,1,6,1,12.0,22,5
30664,4,1,2,300.0,6,5
30664,1,6,1,438.0,11,5
30664,1,6,1,20.0,22,5
45010,4,1,3,340.0,17,5
44837,1,17,1,123.0,12,5
44836,4,1,2,150.0,6,5
44836,4,1,5,60.0,11,5
44836,1,17,1,70.0,14,5
43857,1,17,1,570.0,7,5
43857,4,1,3,185.0,19,5
38597,4,1,2,510.0,6,5
38596,2,3,1,10.0,6,5
38597,4,1,5,70.0,20,5
38597,4,1,3,70.0,21,5
30650,2,3,1,15.0,6,5
30650,5,19,1,20.0,7,5
30650,6,13,1,695.0,9,5
30650,6,14,1,15.0,21,5
30650,6,14,1,12.0,22,5
30651,6,4,1,54.0,10,5
30653,2,3,1,10.0,6,5
30653,6,4,1,40.0,11,5
30654,6,4,1,30.0,7,5
30654,6,4,1,40.0,11,5
30654,4,1,3,25.0,14,5
30665,1,17,1,119.0,8,6
30665,1,6,1,15.0,16,6
30665,1,6,1,18.0,17,6
30665,1,6,1,19.0,20,6
30664,1,6,1,20.0,11,6
30664,1,6,1,13.0,14,6
30664,1,6,1,20.0,17,6
30664,1,6,1,11.0,21,6
44837,4,1,3,169.0,12,6
44836,4,1,3,40.0,14,6
38597,4,1,5,217.0,8,6
38597,4,1,2,160.0,6,6
38597,4,1,3,122.0,13,6
38597,4,1,3,350.0,17,6
38596,4,1,3,165.0,12,6
30650,5,19,1,22.0,6,6
30650,5,19,1,55.0,8,6
30650,6,14,1,13.0,9,6
30650,6,4,1,52.0,11,6
30650,5,19,1,21.0,13,6
30650,5,19,1,10.0,14,6
30650,6,4,1,100.0,17,6
30650,5,19,1,34.0,19,6
30650,5,19,1,33.0,20,6
30650,4,1,3,105.0,21,6
30651,6,4,1,69.0,10,6
30653,4,1,2,415.0,6,6
30654,4,1,2,420.0,6,6
30665,1,6,1,18.0,6,2
30665,1,6,1,10.0,11,2
30665,5,6,1,15.0,13,2
30665,1,6,1,22.0,15,2
30665,1,6,1,20.0,20,2
30664,1,6,1,46.0,6,2
30664,1,6,1,92.0,9,2
30664,1,6,1,19.0,15,2
30664,1,6,1,20.0,21,2
43857,4,1,2,960.0,6,2
38598,4,1,2,555.0,6,4
38598,4,1,3,180.0,20,2
38597,4,1,2,25.0,6,2
30650,4,1,2,40.0,6,2
30650,4,1,4,327.0,7,2
30650,4,1,2,562.0,13,2
30651,4,1,2,40.0,6,2
30651,6,4,1,38.0,9,2
30651,6,4,1,53.0,14,2
30651,6,4,1,55.0,17,2
30651,4,1,3,100.0,21,2
30652,4,1,2,90.0,6,2
30652,4,1,1,133.0,11,2
30653,6,4,1,56.0,9,2
30653,4,1,3,118.0,13,2
30654,4,1,2,330.0,6,2
30654,4,1,4,139.0,13,2
30654,4,1,3,310.0,17,2
30665,4,1,2,240.0,6,3
30665,1,6,1,16.0,17,3
30665,1,6,1,21.0,20,3
30665,1,6,1,22.0,22,3
30664,1,6,1,10.0,8,3
30664,1,6,1,28.0,12,3
30664,1,6,1,12.0,15,3
30664,1,6,1,20.0,20,3
30664,1,6,1,20.0,21,3
43857,4,1,2,449.0,6,3
43857,4,1,3,420.0,16,3
38598,4,1,2,60.0,6,3
38598,4,1,3,430.0,8,3
38597,4,1,2,170.0,6,3
30650,4,1,2,17.0,6,3
30650,6,14,1,17.0,6,3
30650,6,14,1,20.0,7,3
30650,6,14,1,10.0,8,3
30650,6,1,4,204.0,8,3
30650,5,19,1,19.0,13,3
30650,6,1,4,147.0,16,3
30650,5,19,1,20.0,20,3
30650,5,19,1,20.0,21,3
30650,4,1,3,55.0,22,3
30651,2,3,1,20.0,6,3
30651,6,4,1,45.0,8,3
30651,6,4,1,80.0,14,3
30651,6,4,1,60.0,17,3
30651,4,1,3,210.0,19,3
30652,4,1,1,70.0,7,3
30652,6,4,1,85.0,9,3
30652,6,4,1,54.0,13,3
30652,6,4,1,104.0,17,3
30652,6,4,1,70.0,20,3
30653,4,1,1,70.0,9,3
30653,4,1,5,827.0,10,3
30653,4,1,3,76.0,13,3
30654,6,4,1,38.0,6,3
30654,4,1,5,107.0,10,3
30654,6,4,1,59.0,14,3
30654,4,1,3,144.0,20,3
30665,1,6,1,24.0,13,4
30665,1,6,1,16.0,14,4
30665,1,6,1,20.0,17,4
30665,1,6,1,18.0,18,4
30665,1,6,1,16.0,20,4
30665,1,6,1,17.0,21,4
30664,2,3,1,27.0,6,4
30664,1,6,1,16.0,7,4
30664,1,6,1,20.0,13,4
30664,1,6,1,30.0,16,4
30664,1,6,1,10.0,19,4
30664,1,6,1,20.0,21,4
44837,4,1,2,520.0,6,4
43857,4,1,2,780.0,6,4
43857,4,1,3,120.0,21,4
38597,4,1,2,470.0,6,4
38597,4,1,3,281.0,18,4
38596,4,1,2,500.0,6,4
30650,5,19,1,33.0,6,4
30650,3,15,1,36.0,7,4
30650,3,15,1,51.0,8,4
30650,6,13,1,30.0,10,4
30650,6,4,1,54.0,11,4
30650,6,13,1,53.0,12,4
30650,6,4,1,60.0,14,4
30650,6,4,1,50.0,16,4
30650,6,4,1,70.0,18,4
30650,5,19,1,40.0,21,4
30651,2,3,1,20.0,6,4
30651,6,4,1,60.0,10,4
30651,4,1,3,80.0,13,4
30652,2,3,1,20.0,6,4
30652,6,4,1,50.0,7,4
30652,6,4,1,45.0,11,4
30652,6,4,1,40.0,13,4
30652,6,4,1,45.0,14,4
30652,6,4,1,60.0,20,4
30652,4,1,3,100.0,21,4
30653,4,1,2,160.0,6,4
30653,6,4,1,55.0,11,4
30654,4,1,2,450.0,6,4
30654,6,4,1,50.0,15,4
30654,4,1,3,318.0,17,4
30665,1,17,1,205.0,14,5
30665,1,6,1,13.0,22,5
30664,1,6,1,10.0,6,5
30664,1,6,1,14.0,12,5
30664,1,15,1,34.0,17,5
30664,1,6,1,12.0,19,5
30664,1,6,1,40.0,21,5
30664,1,6,1,20.0,22,5
44837,4,1,2,505.0,6,5
44837,4,1,1,120.0,18,5
44837,4,1,3,60.0,22,5
44836,4,1,2,1000.0,6,5
43857,4,1,2,900.0,6,5
38598,4,1,2,380.0,6,5
38597,2,3,1,20.0,6,5
30650,6,4,1,31.0,6,5
30650,5,19,1,30.0,7,5
30650,5,19,1,28.0,8,5
30650,5,19,1,17.0,9,5
30650,6,4,1,139.0,10,5
30650,5,19,1,25.0,14,5
30650,5,19,1,24.0,17,5
30650,5,19,1,39.0,20,5
30650,5,19,1,27.0,21,5
30650,6,4,1,55.0,22,5
30651,2,3,1,20.0,6,5
30651,6,4,1,60.0,12,5
30652,4,1,2,22.0,6,5
30652,4,1,4,110.0,9,5
30652,4,1,1,437.0,14,5
30653,2,3,1,20.0,6,5
30653,6,4,1,80.0,11,5
30654,4,1,2,220.0,6,5
30654,6,4,1,111.0,14,5
30654,6,4,1,44.0,18,5
45010,4,1,2,250.0,7,2
45010,4,1,3,180.0,17,2
45010,4,1,2,290.0,7,3
45010,4,1,3,310.0,15,3
45010,4,1,2,300.0,7,3
38598,4,1,2,400.0,7,5
38598,4,1,3,220.0,17,5
30651,4,1,3,250.0,16,4
30665,1,6,1,29.0,6,6
30665,1,6,1,820.0,11,6
30665,1,6,1,14.0,14,6
30665,1,6,1,13.0,16,6
30665,1,6,1,12.0,17,6
30665,1,6,1,24.0,17,6
30665,1,6,1,30.0,20,6
30665,1,6,1,29.0,22,6
30664,1,6,1,288.0,6,6
30664,1,6,1,21.0,12,6
30664,1,6,1,20.0,13,6
30664,1,6,1,15.0,14,6
30664,1,6,1,28.0,16,6
30664,1,6,1,44.0,18,6
30664,1,6,1,89.0,21,6
45010,4,1,3,220.0,19,6
43857,4,1,2,108.0,6,6
43857,4,1,3,160.0,12,6
38598,4,1,2,108.0,6,6
38598,4,1,3,130.0,13,6
38597,2,3,1,30.0,6,6
30650,5,19,1,60.0,6,6
30650,5,19,1,36.0,7,6
30650,5,19,1,38.0,9,6
30650,5,19,1,30.0,10,6
30650,6,4,1,133.0,12,6
30650,6,4,1,110.0,17,6
30650,6,13,1,31.0,19,6
30650,6,13,1,18.0,20,6
30651,2,3,1,30.0,6,6
30651,6,4,1,175.0,11,6
30652,4,1,2,195.0,6,6
30652,4,1,3,118.0,13,6
30653,4,1,2,73.0,6,6
30654,4,1,2,83.0,6,6
30654,6,4,1,50.0,12,6
30654,4,1,3,325.0,17,6
30665,1,6,1,15.0,7,2
30665,1,6,1,15.0,9,2
38597,1,6,1,10.0,14,2
30665,1,6,1,15.0,16,2
30665,1,6,1,28.0,20,2
30664,1,6,1,46.0,6,2
30664,1,6,1,27.0,8,2
30664,1,6,1,26.0,12,2
30664,1,6,1,15.0,16,2
30664,1,6,1,15.0,17,2
30664,1,6,1,60.0,22,2
45010,4,1,3,465.0,7,2
44837,3,1,2,505.0,6,2
44837,4,1,3,180.0,20,2
43857,4,1,2,505.0,6,2
43857,4,1,3,330.0,17,2
38598,2,3,1,30.0,6,2
38597,4,1,2,480.0,6,2
38596,2,3,1,10.0,6,2
30650,5,19,1,33.0,6,2
30650,6,4,1,144.0,6,2
30650,6,13,1,24.0,10,2
30650,6,13,1,95.0,11,2
30650,5,19,1,30.0,13,2
30650,5,19,1,32.0,14,2
30650,5,19,1,28.0,15,2
30650,6,13,1,128.0,16,2
30650,6,4,1,92.0,19,2
30651,4,1,3,425.0,15,2
30652,2,3,1,30.0,6,2
30653,4,1,3,80.0,13,2
30654,6,13,1,25.0,6,2
30654,6,4,1,75.0,8,2
30654,4,1,3,220.0,19,2
30651,2,3,1,35.0,6,2
30651,6,4,1,41.0,7,2
30652,6,4,1,79.0,11,2
30652,6,13,1,455.0,13,2
30652,4,1,3,38.0,22,2
30665,3,15,1,18.0,6,3
30665,1,6,1,24.0,11,3
30665,1,6,1,18.0,15,3
30665,1,15,1,260.0,16,3
30665,1,6,1,10.0,22,3
30664,1,6,1,22.0,15,3
30664,1,6,1,14.0,17,3
30664,1,18,1,9.0,20,3
30664,1,6,1,36.0,21,3
44837,4,1,2,505.0,6,3
43857,4,1,2,505.0,6,3
43857,4,1,3,420.0,16,3
38598,2,3,1,32.0,6,3
38598,4,1,1,390.0,7,3
38597,4,1,2,70.0,6,3
38597,4,1,1,260.0,9,3
38596,4,1,2,30.0,6,3
30650,6,4,1,46.0,6,3
30650,5,19,1,45.0,7,3
30650,6,4,1,61.0,9,3
30650,5,19,1,40.0,12,3
30650,6,4,1,97.0,16,3
30650,6,4,1,45.0,19,3
30651,6,13,1,43.0,9,3
30651,4,1,4,265.0,14,3
30651,4,1,3,202.0,19,3
30652,4,1,2,495.0,6,3
30652,6,4,1,105.0,17,3
30652,2,4,1,14.0,22,3
30650,6,14,1,9.0,17,3
30652,6,14,1,9.0,19,3
30653,4,1,2,20.0,6,3
30653,6,4,1,40.0,9,3
30653,6,4,1,154.0,13,3
30653,6,4,1,75.0,16,3
30653,6,4,1,57.0,19,3
30653,5,4,1,35.0,22,3
30654,4,1,2,15.0,6,3
30654,6,4,1,62.0,9,3
30654,6,4,1,47.0,14,3
30654,4,1,3,420.0,16,3
30665,1,6,1,22.0,6,4
30665,1,6,1,742.0,11,4
30665,1,6,1,12.0,0,4
30665,1,6,1,10.0,13,4
30665,1,6,1,10.0,14,4
30665,1,6,1,12.0,17,4
30665,1,6,1,20.0,21,4
30664,1,6,1,26.0,7,4
30664,1,6,1,21.0,9,4
30664,1,6,1,8.0,12,4
30664,1,18,1,98.0,15,4
44837,4,1,4,420.0,7,4
44837,4,1,3,240.0,19,4
43857,2,3,1,20.0,6,4
43857,1,17,1,102.0,8,4
43857,4,1,1,625.0,12,4
38598,4,1,2,495.0,6,4
38597,2,3,1,18.0,6,4
38597,1,6,1,15.0,10,4
38596,4,1,3,480.0,7,4
30650,6,4,1,63.0,7,4
30650,4,1,4,307.0,9,4
30650,5,19,1,107.0,15,4
30650,5,19,1,65.0,19,4
30650,5,19,1,30.0,22,4
30651,6,4,1,50.0,6,4
30651,6,4,1,50.0,12,4
30651,4,1,3,240.0,19,4
30652,4,1,2,30.0,6,4
30652,6,4,1,120.0,9,4
30652,6,4,1,45.0,11,4
30652,6,4,1,59.0,13,4
30652,4,1,3,334.0,17,4
30653,2,3,1,10.0,6,4
30653,6,4,1,60.0,9,4
30653,6,4,1,40.0,17,4
30654,2,3,1,30.0,6,4
30654,6,4,1,65.0,9,4
30654,6,4,1,756.0,11,4
30654,6,4,1,19.0,14,4
30654,6,4,1,40.0,17,4
30654,4,1,3,282.0,18,4
30653,4,1,3,120.0,21,4
30665,1,17,1,167.0,6,5
30665,1,18,1,81.0,10,5
30665,1,6,1,69.0,12,5
30665,1,6,1,18.0,15,5
30665,1,6,1,9.0,22,5
30664,1,18,1,274.0,13,5
30664,1,6,1,7.0,19,5
30664,1,6,1,20.0,21,5
30664,1,6,1,19.0,22,5
45010,4,1,3,90.0,21,5
44836,4,1,2,90.0,6,5
44836,4,1,1,155.0,8,5
43857,4,1,2,146.0,6,5
43857,4,1,1,690.0,10,5
38597,4,1,2,275.0,6,5
38597,4,1,1,215.0,11,5
38597,4,1,3,300.0,18,5
38596,4,1,2,490.0,6,5
30650,4,1,4,627.0,7,5
30650,5,19,1,25.0,19,5
30650,4,1,4,116.0,20,5
30651,4,1,4,120.0,10,5
30652,4,1,3,420.0,16,5
30653,6,4,1,40.0,12,5
30653,4,1,3,166.0,20,5
30654,6,4,1,50.0,7,5
30654,4,1,4,235.0,12,5
30654,6,4,1,62.0,19,5
30665,1,6,1,14.0,7,6
30665,1,6,1,24.0,15,6
30665,1,6,1,23.0,17,6
30665,1,6,1,25.0,20,6
30664,1,6,1,15.0,6,6
30664,1,6,1,17.0,8,6
30664,1,6,1,15.0,10,6
30664,1,6,1,23.0,13,6
30664,1,6,1,33.0,15,6
30664,1,6,1,14.0,18,6
30664,1,6,1,110.0,19,6
45010,4,1,3,895.0,0,6
44837,4,1,2,500.0,6,6
44836,4,1,2,500.0,6,6
43857,4,1,2,500.0,6,6
38598,4,1,2,500.0,6,6
38597,4,1,2,60.0,6,6
38597,1,17,1,40.0,13,6
38597,4,1,1,70.0,15,6
38598,4,1,1,50.0,15,6
38596,2,3,1,10.0,6,6
38596,4,1,5,230.0,10,6
30650,6,4,1,155.0,8,6
30650,5,19,1,40.0,11,6
30650,4,19,1,25.0,13,6
30650,6,4,1,178.0,15,6
30650,5,19,1,38.0,19,6
30650,5,19,1,36.0,20,6
30650,5,19,1,43.0,21,6
30650,5,19,2,44.0,22,6
30651,6,4,1,60.0,10,6
30652,6,4,1,63.0,13,6
30653,6,4,1,180.0,17,6
30654,6,4,1,30.0,6,6
30654,4,1,3,387.0,16,6
30665,1,6,1,125.0,6,2
30665,1,6,1,22.0,9,2
30665,1,6,1,13.0,10,2
30665,1,6,1,8.0,13,2
30665,1,6,1,23.0,14,2
30665,1,6,1,5.0,16,2
30665,1,6,1,11.0,22,2
30664,1,6,1,13.0,9,2
30664,1,6,1,24.0,13,2
30664,1,6,1,12.0,14,2
30664,1,6,1,14.0,21,2
45010,4,1,3,300.0,18,2
44837,4,1,2,500.0,6,2
44836,4,1,2,500.0,6,2
43857,4,1,2,90.0,6,2
43857,4,1,1,497.0,8,2
30664,4,1,3,64.0,21,2
38598,4,1,2,500.0,6,2
38598,4,1,5,60.0,17,2
38598,4,1,1,24.0,21,2
38598,4,1,3,75.0,21,2
38597,2,3,1,17.0,6,2
38597,1,17,1,75.0,11,2
38597,4,1,5,60.0,17,2
38597,4,1,1,24.0,21,2
38596,4,1,2,500.0,6,2
30650,6,4,1,52.0,6,2
30650,6,14,1,12.0,9,2
30650,6,4,1,107.0,11,2
30650,5,19,1,37.0,13,2
30650,5,19,1,58.0,15,2
30650,5,19,1,65.0,17,2
30650,6,4,1,138.0,19,2
30650,6,13,1,39.0,22,2
30651,2,3,1,10.0,6,2
30651,6,4,1,27.0,8,2
30652,2,3,1,10.0,6,2
30652,6,4,1,50.0,8,2
30652,6,4,1,45.0,12,2
30653,6,4,1,32.0,12,2
30654,6,4,1,26.0,6,2
30654,6,4,1,80.0,9,2
30654,6,4,1,26.0,14,2
30654,4,1,4,178.0,19,2
30665,1,6,1,75.0,6,3
30665,1,6,1,59.0,9,3
30665,1,6,1,470.0,10,3
30665,1,6,1,9.0,20,3
30664,1,6,1,8.0,7,3
30664,1,6,1,11.0,10,3
30664,1,6,1,8.0,13,3
30664,1,6,1,25.0,14,3
30664,1,6,1,23.0,17,3
30664,1,6,1,20.0,20,3
30664,1,6,1,30.0,21,3
45010,4,1,3,260.0,18,3
44837,4,1,2,500.0,6,3
44836,4,1,2,500.0,6,3
38598,2,3,1,20.0,6,3
38598,4,1,3,310.0,10,3
38597,2,3,1,17.0,6,3
38597,4,1,5,60.0,10,3
38596,4,1,2,500.0,6,3
38596,4,1,1,129.0,15,3
38596,4,1,5,60.0,18,3
30650,6,13,1,31.0,6,3
30650,6,13,1,64.0,7,3
30650,6,13,1,40.0,9,3
30650,6,4,1,70.0,12,3
30650,5,19,1,27.0,14,3
30650,5,19,1,45.0,16,3
30650,5,19,1,30.0,18,3
30650,5,19,1,27.0,20,3
30650,6,4,1,60.0,22,3
30651,2,3,1,10.0,6,3
30651,6,4,1,96.0,13,3
30651,6,4,1,36.0,15,3
30651,4,1,3,350.0,17,3
30652,6,4,1,53.0,11,3
30654,4,1,2,290.0,6,3
30654,4,1,5,146.0,16,3
30654,6,4,1,40.0,20,3
30665,1,6,1,40.0,6,4
30665,1,6,1,15.0,8,4
30665,1,6,1,24.0,12,4
30665,1,6,1,12.0,14,4
30665,1,6,1,20.0,17,4
30665,1,6,1,18.0,21,4
30664,1,6,1,88.0,8,4
30664,1,6,1,16.0,11,4
30664,1,6,1,32.0,13,4
30664,1,6,1,20.0,20,4
30664,1,6,1,20.0,22,4
45010,4,1,3,140.0,12,4
44837,4,1,2,500.0,6,4
44836,4,1,2,500.0,6,4
43857,4,1,2,500.0,6,4
43857,4,1,3,82.0,21,4
38598,4,1,2,500.0,6,4
38597,4,1,2,61.0,6,4
38597,1,17,1,105.0,10,4
38596,4,1,2,500.0,6,4
38596,4,1,5,80.0,18,4
44836,4,1,3,420.0,16,4
30650,6,4,1,45.0,6,4
30650,5,19,1,15.0,8,4
30650,5,19,1,67.0,9,4
30650,5,19,1,43.0,11,4
30650,6,4,1,123.0,15,4
30650,5,19,1,41.0,18,4
30650,5,19,1,12.0,19,4
30650,6,4,1,85.0,21,4
30651,4,1,4,110.0,15,4
30651,4,1,3,20.0,22,4
30652,6,4,1,29.0,7,4
30654,4,1,2,95.0,6,4
30654,6,4,1,70.0,9,4
44837,2,3,1,20.0,6,5
44837,4,1,1,262.0,9,5
44836,4,1,2,500.0,6,5
38598,4,1,2,500.0,6,5
38596,4,1,2,500.0,6,5
38597,4,1,2,65.0,6,5
38597,4,1,5,102.0,9,5
38597,4,1,5,109.0,16,4
30665,1,17,1,48.0,6,5
30665,1,6,1,30.0,9,5
30665,1,6,1,56.0,12,5
30665,1,6,1,13.0,17,5
30665,1,6,1,6.0,20,5
30664,1,6,1,28.0,7,5
30664,1,6,1,20.0,9,5
30664,1,6,1,24.0,11,5
30664,1,6,1,30.0,13,5
30664,1,6,1,43.0,16,5
30664,1,6,1,75.0,19,5
30650,6,13,1,61.0,6,5
30650,5,19,1,43.0,8,5
30650,5,19,1,92.0,9,5
30650,6,4,1,97.0,12,5
30650,6,4,1,40.0,17,5
30650,5,19,1,39.0,20,5
30650,5,19,1,22.0,22,5
30651,2,3,1,32.0,6,5
30651,6,4,1,40.0,9,5
30651,4,1,5,61.0,16,5
30651,4,1,3,275.0,18,5
30652,2,3,1,36.0,6,5
30652,6,4,1,15.0,9,5
30652,6,4,1,30.0,12,5
30653,2,3,1,10.0,6,5
30654,2,3,1,10.0,6,5
30654,4,1,1,234.0,15,5
30654,6,4,1,21.0,21,5
30664,1,6,1,20.0,22,5
30665,1,6,1,6.0,22,5
38597,1,1,4,109.0,16,5
30665,1,6,1,12.0,8,6
30665,1,6,1,22.0,10,6
30665,1,6,1,70.0,12,6
30665,1,6,1,22.0,16,6
30665,1,6,1,9.0,16,6
30665,1,6,1,6.0,17,6
30665,1,6,1,9.0,22,6
30664,1,6,1,31.0,6,6
30664,1,6,1,18.0,9,6
30664,1,6,1,40.0,10,6
30664,1,6,1,43.0,14,6
30664,1,6,1,21.0,16,6
30664,1,6,1,5.0,18,6
30664,1,6,1,66.0,18,6
30664,1,6,1,10.0,20,6
30664,1,6,1,23.0,21,6
43857,4,1,2,30.0,6,6
43857,4,1,1,140.0,9,6
38598,2,3,1,20.0,6,6
38598,4,1,5,60.0,9,6
38597,2,3,1,15.0,6,6
38597,4,1,3,250.0,11,6
30650,6,4,1,24.0,7,6
30650,5,19,1,45.0,8,6
30650,6,4,1,63.0,10,6
30650,6,4,1,75.0,15,6
30650,6,4,1,56.0,21,6
30651,6,4,1,45.0,8,6
30651,6,4,1,61.0,13,6
30651,4,1,3,240.0,19,6
30652,4,1,3,542.0,6,6
30654,2,3,1,10.0,6,6
30654,4,1,1,189.0,11,6
30665,2,3,1,15.0,6,3
30665,1,6,1,19.0,8,3
30665,1,6,1,17.0,9,3
30665,1,6,1,20.0,11,3
30665,1,6,1,24.0,13,3
30665,1,6,1,14.0,14,3
30665,1,6,1,22.0,15,3
30665,1,6,1,20.0,21,3
30665,1,17,1,15.0,22,3
30664,1,6,1,10.0,6,3
30664,1,6,1,14.0,8,3
30664,1,6,1,26.0,10,3
30664,1,6,1,24.0,11,3
30664,1,6,1,14.0,13,3
30664,1,6,1,8.0,15,3
45010,4,1,3,160.0,20,3
44837,4,1,2,285.0,6,3
44837,1,6,1,26.0,13,3
44836,4,1,2,495.0,6,3
43857,4,1,2,210.0,6,3
43857,4,1,1,358.0,10,3
43857,4,1,3,155.0,20,3
38598,4,1,1,400.0,7,3
38597,4,1,2,495.0,6,3
38596,4,1,2,495.0,6,3
30650,6,4,1,55.0,6,3
30650,6,4,1,103.0,9,3
30650,6,4,1,64.0,14,3
30650,6,14,1,17.0,15,3
30650,6,14,1,15.0,16,3
30650,6,14,1,15.0,18,3
30650,5,19,1,60.0,19,3
30650,6,14,1,12.0,21,3
30650,6,14,1,18.0,22,3
30651,4,1,2,35.0,6,3
30651,6,4,1,789.0,11,3
30651,4,1,1,169.0,15,3
30651,4,1,1,108.0,19,3
30652,2,3,1,20.0,6,3
30652,4,1,4,230.0,7,3
30653,4,1,2,40.0,6,3
30653,6,4,1,90.0,10,3
30654,4,1,2,62.0,6,3
30654,4,1,4,170.0,9,3
30654,6,4,1,38.0,15,3
30654,4,1,4,140.0,17,3
30654,6,4,1,49.0,22,3
30651,6,4,1,70.0,8,7
30651,6,4,1,72.0,10,7
30651,6,1,3,155.0,12,7
30652,6,4,1,92.0,7,7
30652,4,1,3,310.0,10,7
30653,6,4,1,80.0,7,7
30653,4,1,3,250.0,11,7
30654,4,1,2,462.0,6,7
30665,1,6,1,415.0,6,4
30664,1,6,1,26.0,6,4
30664,1,6,1,16.0,9,4
30664,1,6,1,15.0,12,4
30664,1,6,1,26.0,13,4
30664,1,6,1,18.0,15,4
30664,1,6,1,9.0,17,4
30664,1,6,1,21.0,21,4
45010,4,1,3,162.0,20,4
44837,1,6,1,65.0,11,4
44836,4,1,2,495.0,6,4
44836,1,17,1,90.0,14,4
43857,4,1,2,430.0,6,4
43857,4,1,1,364.0,15,4
38597,4,1,2,495.0,6,4
38597,1,17,1,82.0,15,4
38597,4,1,3,130.0,20,4
38596,4,1,2,495.0,6,4
30650,6,4,1,72.0,6,4
